mpid,asr_breaking,eps_electronic,eps_total,last phdos peak
mp-3834,13.32527623406022,4.9134600146615615,66.94281793962415,763.4585635073801
mp-8452,42.11102474778701,3.9940088526573434,9.538524397368535,455.5857428805969
mp-12385,2.2391170763734642,4.657806684664744,37.541768851172144,781.5857169956124
mp-755287,1.935133015290237,4.273527093903971,16.24163828461278,480.585740895552
mp-23067,1.2777533316509222,3.980928532333819,,340.9519334728581
mp-9306,5.170096119885666,6.424796761448147,17.457609001602005,666.5857261268186
mp-8147,4.794931893575016,8.292228533918651,12.804365841303772,282.58575661710705
mp-570354,3.1301965550118114,8.95556958273895,46.641527649535355,136.21973948250783
mp-12444,6.105396222729928,5.4982011096373675,12.866318418834133,337.5857522500084
mp-754212,0.8792660997498739,3.5465945483069135,14.465160569335913,142.58576773335804
mp-34126,1.4058906658037251,17.565938893607427,19.81081088914789,491.5857400221323
mp-7436,3.9346274440256424,10.099571470543744,12.902656149866687,194.5857636044648
mp-7089,27.641482300843034,7.601065265297635,12.414475303905627,260.58575836394647
mp-867219,2.595366970562153,12.624788202579692,23.687219025317205,618.5857299381046
mp-14206,2.3972136782057913,9.012114805320495,14.459407417684966,236.5857602695895
mp-553875,4.242318512928307,9.741942185409952,24.7255308687306,680.5857250151935
mp-675011,2.549908361027973,1.9084173097941335,5.297206623722704,852.4579164643102
mp-8405,0.6188272941589665,17.648230215630083,32.2082514897999,384.5857485181242
mp-10615,1.3433346100894201,9.16078928853763,24.169872345017314,376.58574915333855
mp-2008,6.305866307068721,29.549226565459076,47.337109549099864,330.58575280582096
mp-23933,0.7172722527360252,5.023384850254659,12.293464392317226,1886.5856292566314
mp-961693,2.7434276503152577,26.40470035659838,29.524778067724956,196.5857634456612
mp-991652,0.9968712341190649,12.477459521836785,13.438097731988925,289.5857560612945
mp-573755,1.677663550628373,6.533272420345341,9.859643546377361,201.58576304865224
mp-23860,1.223164149515867,3.7153716167293376,8.788378816926441,934.5857048471382
mp-661,0.6943634239440126,4.537982337183909,8.511935822823807,719.5857219185235
mp-752446,6.969832500069696,2.0585269425784616,,1383.9261767477165
mp-961685,28.314447457136655,6.587284482772136,10.546828527486033,223.58576130181282
mp-2858,10.143962608667298,5.280609467250805,20.49527277692029,737.5857204892912
mp-862631,1.8134427733957486,24.055097296602042,36.792553227277445,107.58577051242077
mp-553025,8.734694004235577,4.186498498040596,14.085564409524745,574.5857334317835
mp-7027,4.804886869114676,3.7467780827676873,10.229053404522025,1309.5856750714659
mp-8278,29.21903863131123,8.847979409165445,16.43695475037292,310.5857543938568
mp-9486,1.4598959655134223,1.8689598965252305,6.050826015609857,624.5857294616939
mp-10341,10.157820325693837,3.5544729980048313,9.925032501668047,694.5857239035684
mp-28797,3.1601676738539553,9.233271341524185,14.03238894324017,1160.585686902333
mp-22660,5.702981294606161,5.760933850170052,9.181509267401886,571.5857336699889
mp-13097,30.65024777342507,10.174855549839306,17.94205943717628,202.58576296925045
mp-552663,2.4021124185636413,3.4915038189373,,949.8275592512929
mp-4555,3.887674112662158,3.642713856119393,10.544883413046742,739.5857203304877
mp-10336,1.2143746793768448,10.116478672548437,18.673626278801375,172.58576535130422
mp-1008506,2.457357852021137,18.47661784796871,23.405619845868202,1138.5856886491724
mp-571461,4.007792293780022,5.123847665453478,8.729510053058798,324.5857532822318
mp-9672,0.8892305683897679,8.432111514021834,12.932586893545889,491.5857400221323
mp-23513,1.5932399580316439,3.432658878270663,,341.4280364164141
mp-1700,0.9162876939566662,4.613090418923566,8.373570635344459,722.5857216803181
mp-29149,8.694279096595636,4.108716144620061,9.622330749045693,641.5857281118634
mp-989583,0.7286982762027462,3.0899220057937207,,292.7414773309883
mp-6929,6.014415608668887,3.1205165443575673,,909.7167084929481
mp-924128,2.07544663799157,20.947215501242642,25.95201975108188,239.5857600313841
mp-30041,2.7777554430764124,7.874719370579217,32.79253362779611,236.5857602695895
mp-551203,2.018123473542892,4.112970502933573,10.373732529521092,447.5857435158112
mp-2340,46.35665850780307,2.514342919224847,5.917255590501685,862.5857105640673
mp-10418,4.760037527105207,3.7102753164288274,9.912178138154555,607.5857308115244
mp-7457,1.7113249125436296,3.6387096097182483,17.203431629906735,439.5857441510256
mp-22990,1.023024243316104,3.5478548041670295,9.038805181141152,263.5857581257411
mp-11659,4.031441649500597,4.12836970009085,17.909526063544053,1382.5856692751352
mp-4514,20.238037825399008,5.359895978216504,51.87850048793013,873.5857096906476
mp-315,5.210371762377955,3.3864528896204322,26.096447462395176,311.585754314455
mp-8188,9.524041438793288,3.905541223835781,16.99986953969631,557.585734781614
mp-540957,0.42828121298081107,5.991502729899868,11.01023556089222,173.5857652719024
mp-9664,2.099008678733377,4.480129831090127,9.505046433545544,1117.5856903166102
mp-4406,10.73827126562754,2.7345360332912434,7.222585047669516,1173.5856858701097
mp-20329,7.758967935097153,5.732455594455504,9.148089405479217,571.5857336699889
mp-27546,2.1807762099812793,3.1532716160852217,10.685948014157324,360.5857504237672
mp-22894,0.7835032637850005,5.478791695441637,6.9877998767406,116.58576979780462
mp-573763,1.8433936278576744,4.317563585204948,9.265870810099942,85.5857722592602
mp-20450,4.245518638948948,38.49610826613678,43.75402986470541,935.5857047677365
mp-13275,30.293806677713093,7.901385942555244,17.763072582582964,260.58575836394647
mp-549737,3.976220607548301,3.4781353803433084,12.292293410787755,1283.5856771359124
mp-29364,4.467408496121527,3.3173721558990135,12.225479727672669,768.9388632748867
mp-4187,11.516860654113671,4.146645811532115,7.6272636442305055,904.5857072291919
mp-3642,4.746733894163254,6.118732522416614,13.603041200549256,657.5857268414347
mp-20352,4.728348463717088,4.867300119992306,27.131318302916117,620.585729779301
mp-7251,3.3280069122248186,4.859760206889588,,781.6940142357304
mp-28627,3.5724754767841445,2.7791219380531675,10.670363612943646,322.5857534410353
mp-35015,13.356948937712529,21.605969990443683,,182.78427110527443
mp-8262,2.2716288177625295,5.124368813145695,8.251811990351502,505.58573891050713
mp-1413,1.7724093027525103,19.350901589777568,31.48384090025643,453.5857430394004
mp-9166,33.526762813620145,3.4171757296460448,8.4769145399189,2203.5856040862627
mp-856,13.930950375128662,4.746423098252319,12.55307558237734,717.5857220773271
mp-1106,0.633623242904261,15.438786544575747,27.96084688409665,217.58576177822357
mp-7482,1.8633533747078859,3.1146274958396116,,444.21827088223927
mp-8409,7.286464874465595,3.617447019386845,14.2882498220391,496.5857396251233
mp-4979,1.570728647269962,6.979274455411429,8.822927146954006,462.5857423247843
mp-27839,4.4676116373820545,3.5340740714663306,,385.49159715659454
mp-1009792,4.270263313113196,37.590704011120856,54.02173484887768,686.5857245387828
mp-978847,3.8131419190018265,23.08157389941653,28.776369646545547,1159.5856869817349
mp-31451,0.5052086099974541,20.238913860271584,29.534325704547584,241.58575987258055
mp-505825,0.26806482619529487,7.915222393176727,16.215626051321994,1804.5856357675784
mp-8235,2.1081840268734906,5.664902716688744,10.09636167151971,478.5857410543556
mp-1794,17.209792307588614,3.690387382664247,312.06444501600066,947.5857038149148
mp-27985,7.993606687218633,4.414354654443851,16.72224344132807,556.5857348610158
mp-20256,1.8399617244393838,6.764151577250005,14.337927492101473,263.5857581257411
mp-682,55.67745919328704,1.8961935397557503,5.279323419528823,274.5857572523214
mp-772290,3.305173176433043,5.765640999405151,8.595168115648901,603.5857311291315
mp-2784,37.68373844243267,4.39530853095488,7.703354291148712,182.58576455728627
mp-9062,0.8117129160568426,3.209977803781714,5.9634748849918795,481.58574081615023
mp-23303,2.5932025160306513,3.001097514477855,7.844470516548806,85.5857722592602
mp-14070,5.241332681724336,2.833292356340563,,984.5333803402499
mp-4200,5.955431880059855,3.7999709030680644,11.43908302010091,1154.5856873787438
mp-9127,3.4380437774129593,3.5413405038368992,10.081964742860473,644.585727873658
mp-22904,2.5468534973120405,2.850467728380236,,257.4577519168925
mp-15724,33.45403859816754,9.88874512379863,19.01335697298074,180.5857647160899
mp-7569,2.4091791360304913,1.9935563272916905,,698.4398396785671
mp-867203,1.8936903829631997,11.22192453721585,18.26305262069035,190.58576392207195
mp-9259,15.030387048068995,3.5333649701178813,11.891184232599322,1298.5856759448857
mp-989405,0.7182742841625194,3.800339000653722,14.207988483156328,224.58576122241104
mp-3654,3.9351178307784394,2.1872229722719063,18.867902204302283,471.0938502979695
mp-23092,2.6885538623711422,5.6293517663157635,79.70941313799959,745.5485956310679
mp-16763,1.8837618309548383,7.101819037371812,13.675131996020156,173.5857652719024
mp-568284,0.5614568071320348,3.94210303341006,7.051237839841984,126.58576900378668
mp-961774,22.274212450373653,12.442670567800008,27.946177022767515,177.58576495429523
mp-7752,0.6850049424766,9.84466122485354,31.976333771845812,381.58574875632956
mp-5295,1.4354803739658222,4.75119975542949,18.20835078742584,793.3945295514336
mp-7928,2.3838572971455676,5.515074454270807,9.390226728402334,351.58575113838333
mp-675230,13.714609894323695,5.600402541748348,17.02819393755799,302.58575502907115
mp-2229,7.9956204829139175,5.435627815750301,27.129819834360507,500.5857393075161
mp-11674,1.3427088591846514,6.327405396634361,9.863364692317107,429.5857449450435
mp-7929,1.9344105206373101,5.511214181794671,9.093854610803207,350.5857512177851
mp-552547,3.5592407199229528,5.083014440987406,13.802448050839942,509.58573859290004
mp-27253,0.863332904813485,8.912873727158683,9.916439245671981,601.5857312879351
mp-9872,7.843644929007772,4.421372475683678,8.497309511382738,848.5857116756922
mp-2697,6.332723808693198,3.3616994567127594,14.610212073870386,926.9151354639647
mp-1541,6.223429014860048,6.116549742459668,7.733805401325031,565.5857341463997
mp-546011,8.326871601645893,9.73939488056132,23.941429366789574,515.5857381164893
mp-841,21.80954663621236,3.1739814014202357,9.31464367065494,800.5857154869784
mp-4190,2.3673698335912645,3.938683011818199,10.990839049595268,607.5857308115244
mp-989541,18.695245834957607,2.4069047669750723,,459.65828273448676
mp-867193,1.459080084877928,37.9682100215118,51.21292707774784,121.58576940079567
mp-581024,1.1602549269283906,7.661075803637868,17.978150551161605,114.5857699566082
mp-9063,4.83913335652796,3.671204779418794,6.156930354943725,254.58575884035724
mp-23302,1.362510462028406,3.368988304021842,8.10475485372941,69.5857735296889
mp-4651,2.147245342306653,6.295708642030348,,786.7273645257404
mp-9126,6.919246550018885,3.5506173652546607,9.541061362472968,652.5857272384436
mp-22905,1.2270082871068138,3.0734373566748823,11.558745206900896,393.58574780350807
mp-3481,4.574738257035268,10.792843981233174,13.649981135943152,179.58576479549168
mp-568544,0.3257384906834198,3.582360023083323,12.250573487268158,271.58575749052676
mp-24428,5.039586254417309,2.7787626148584827,12.627305159948591,3336.5855141240318
mp-998612,1.884011242420397,3.960980341792485,9.617663191725486,219.71838321658535
mp-28237,2.291092964628813,2.8046678294749547,,314.37359420526735
mp-14437,3.949904358555879,3.7559632654966104,15.402897079459322,489.5857401809359
mp-5955,21.522271706640357,1.7583898389807804,,665.0466176484995
mp-11265,1.4958143283169303,18.213889770110768,30.667804703649285,170.58576551010782
mp-989629,0.9629659700044213,2.1856162838639053,,527.3616363351487
mp-10474,29.310071668955995,1.6714819239489784,,888.1841954855146
mp-2286,3.153945265516087,4.418542777015417,7.8508334830029325,400.5857472476955
mp-20187,2.4276177275301487,6.107579384998829,9.032960733964044,351.58575113838333
mp-14088,1.3502196171989005,2.3213784117483955,5.8527736395181655,614.5857302557118
mp-22913,0.5290636030183606,10.198978320822713,12.762040734741463,177.58576495429523
mp-1500,3.9204483766971454,5.038900877725683,14.540452637169864,218.5857616988218
mp-556953,1.0817339411573768,4.136160085377836,6.928048176603192,652.5857272384436
mp-23251,4.388618421787458,2.61882946629732,5.322539116632217,112.5857701154118
mp-8058,2.797026555570128,3.6161539268325185,9.859684660069403,903.5857073085937
mp-2455,3.689134405607533,20.607279674738443,33.79373613268231,276.58575709351777
mp-380,4.924919820172143,7.28515025296853,10.010384808586688,221.58576146061637
mp-37091,0.8042148045278007,8.029958540303035,12.476178763105844,346.5857515353923
mp-3614,8.13775315388151,5.376380268527353,639.8835702026439,876.5857094524422
mp-16236,4.334448153588894,6.613950970157336,13.694088045555295,150.58576709814366
mp-998604,2.7800859850410844,3.548201904451575,13.938312614242605,223.58576130181282
mp-555410,2.525240159488122,6.288272729488724,,332.77309877238486
mp-23197,1.4677875028802294,7.632177731746155,49.8619766932317,66.58577376789427
mp-978846,0.8621935002746295,8.458977164450353,,118.06974299077984
mp-441,1.0255401396783637,3.5167618255709967,5.975780002387832,84.58577233866201
mp-27300,0.8195401068186571,10.840178034051855,17.26551003829937,238.58576011078594
mp-8799,36.350491104303906,3.681155082691877,8.671525746551568,225.58576114300922
mp-7895,6.072117033667757,2.7763795659978765,6.125831890177163,832.5857129461209
mp-14175,5.32082433847697,2.81116439062054,20.360697971113343,904.376237450921
mp-753098,5.81780450913477,4.209216352970773,7.4103398315737605,674.5857254916042
mp-3839,1.8259494281877475,32.901319175263744,34.792990865930825,204.58576281044685
mp-28626,3.8654945779422,6.1006150659270775,15.694208365893354,472.58574153076637
mp-644203,1.398031377253488,3.6600428804145566,9.631052682614367,1220.5856821382254
mp-7801,2.268469859778056,5.679336350352948,15.464960957873034,769.1800191221088
mp-22895,0.9921002988733953,6.982684419710659,8.110940131328599,153.58576685993827
mp-551243,2.7653585470365947,4.951875396450228,12.5307249183911,507.5857387517037
mp-568968,1.3208705102857305,6.917095447391859,11.779256611892073,236.5857602695895
mp-30847,1.0383458442599183,19.939206594650944,25.3196980100205,264.5857580463393
mp-22483,14.617757667642689,10.443680499471943,20.792573690085216,185.58576431908094
mp-989605,1.0879900976074524,2.2921291318573895,,489.19750671424805
mp-1039,21.97898694756379,5.597271888039231,7.968398532110746,270.58575756992855
mp-998297,1.2142642146749045,2.8648253740596363,,167.16714874004018
mp-9720,1.5496233035216775,4.466326150895934,9.21449468603944,1114.5856905548155
mp-1009750,6.88438230154273,6.707762463482237,13.208104693346499,597.5857316055423
mp-753260,4.341331340774833,4.935302638624656,11.873834260181875,536.7372200565968
mp-20282,1.216774467086804,3.014660277791849,15.57295240459626,366.5857499473565
mp-7505,1.971585346921405,7.492552210912983,12.292035060757293,490.58574010153404
mp-30056,1.7916757869828248,3.1501519893164502,15.005128563420554,221.85373991699421
mp-567776,0.2158198831489884,10.60805595107047,15.039060956153202,322.5857534410353
mp-998413,3.165238610913152,5.275632090316158,15.147144168324502,190.00230388500108
mp-1008680,1.660286292498341,19.183229267187485,23.997045540371246,297.5857554260802
mp-37906,46.76122798586092,5.058018012243686,10.402759305089253,569.5857338287925
mp-7786,4.805422398280806,5.6384446489035325,7.607333003036103,426.5857451832489
mp-9262,1.4680690663308513,2.3261404288644574,5.809618337079466,584.5857326377655
mp-3395,8.081887706488686,3.5545781237649616,15.539428246027994,782.643617737651
mp-924129,1.324766912003268,21.856552903346074,27.07025314367054,228.5857609048039
mp-28020,4.741604467264018,3.1802925739842647,4.646560346438773,495.58573970452517
mp-181,1.444487948037965,48.224181147301174,55.42213424134406,272.585757411125
mp-1009087,4.056915800475064,10.975548777894929,11.896135915323725,528.585737084266
mp-8873,4.8681453212076615,3.0567151139848363,6.5882913914857575,1052.5856954777264
mp-6494,7.843015512385136,2.6036787760271918,7.28823481693923,1520.5856583176878
mp-997089,23.216025068564303,4.650514724291972,8.244955464478373,603.5857311291315
mp-1018100,0.7894028425818538,11.800616757265738,13.096345031336604,322.5857534410353
mp-9274,0.9743499693736498,9.551349056485218,17.158405981780792,186.58576423967912
mp-753671,4.836661655513536,3.188012341024495,6.269296979891588,1342.5856724512068
mp-2068,2.658686356027679,8.44870688059623,9.3581779383426,554.5857350198194
mp-27678,0.6465822355854061,7.388852682518504,10.418446822136659,251.5857590785626
mp-13798,18.5638140060217,2.2057023457160834,,491.52328205546837
mp-32616,1.933053306649179,6.4777135838051665,10.16720738653183,391.58574796231164
mp-626151,5.590717836623007,3.786865087037016,,3667.714479558751
mp-8127,18.531550942374547,2.5941852179953933,6.854360940633801,1531.585657444268
mp-8062,3.222843461516757,7.099490531509752,10.430921260877453,849.5857115962906
mp-1243,2.3341702545145337,4.473880774455456,15.228663198153455,674.5857254916042
mp-6586,21.582853492596385,2.018153680324899,7.349291979669144,643.5857279530597
mp-267,2.0893822107291116,20.536391011020545,28.47329497832946,234.5857604283931
mp-288,4.0497377765540765,15.723902148335236,16.716446672699888,445.5857436746148
mp-571102,1.8467035589403042,6.538024067907919,17.394998283319783,59.58577432370682
mp-23070,0.7728735896277753,3.3545597057437355,8.941823881247558,265.58575796693754
mp-28145,0.9454379261199841,3.7712470368138082,6.794360313892214,337.5857522500084
mp-8279,1.8356151342934655,13.747484408699911,23.696085313496898,276.58575709351777
mp-35777,8.564189216887259,10.581420663835486,13.44415057855628,257.5857586021519
mp-29754,6.702291921213068,6.643153162900744,13.508329901706658,621.5857296998993
mp-755013,5.570329977334019,3.630954133343049,21.489973350914536,861.585710643469
mp-10985,2.2471898039099805,10.116038974469575,20.59543660558742,317.58575383804435
mp-625136,9.42959794531791,3.1202466391083683,12.618952609860822,3305.5855165854873
mp-10086,1.2078325997249448,6.03503780731975,15.705183486902333,339.5857520912048
mp-23861,0.9445830632022839,3.796801993236059,8.759371199365672,847.5857117550942
mp-642725,7.217286073392084,2.999094596342624,7.404118977458613,3592.5854937971726
mp-8042,4.867421124979281,4.957226118716544,18.757629270187554,799.5857155663801
mp-22323,3.2311579353749176,5.181948145356721,13.20156495847092,583.5857327171674
mp-568661,0.8441778439765226,9.36559945275839,12.912753936938886,207.5857625722415
mp-15953,1.538817533594884,20.417567351541155,27.348497530297205,466.58574200717715
mp-543024,0.5981953042142518,13.748277012376278,35.57666989137787,257.5857586021519
mp-961684,5.3492493045930125,6.716577684021957,10.454390776830575,305.58575479086585
mp-4124,3.2268784926747958,3.4473169544013165,8.107375670936813,2148.5856084533616
mp-13868,2.463694756761794,5.28793100962387,5.954395584100653,652.5857272384436
mp-9595,9.346990697856352,5.340497242214088,20.880629331836136,783.5857168368087
mp-7972,1.4692700685206992,3.8330283506819476,19.523330552852215,443.5857438334183
mp-6660,27.699150396038743,3.167463237593187,10.553205907850803,1271.585678088734
mp-567652,0.5898751936469114,3.07251418835156,10.118800760210481,294.5857556642855
mp-7421,4.899101834410171,22.864693531546337,27.340691851331243,244.58575963437517
mp-754710,2.196631524231429,3.7892472855501467,7.933728179951072,163.58576606592035
mp-10481,1.4484295489749606,13.410460515426122,,162.1090930924212
mp-24424,0.48135722448718865,4.160026026839078,9.119877386558995,820.5857138989426
mp-14092,1.103508617476754,9.31270257003736,11.022216013799271,323.5857533616335
mp-22909,2.7744498759636222,2.998678845293861,5.190813657570902,310.5857543938568
mp-21276,2.3704037102639415,17.201487131447095,134.57389557297785,224.58576122241104
mp-6949,4.123022870005053,2.3714604294586903,6.3622680430659635,575.5857333523817
mp-66,2.754339664204572,5.822678683242761,5.822678683242761,1310.585674992064
mp-10614,3.006011400841109,8.159366524314864,19.714163784756852,429.5857449450435
mp-31149,1.9350706044489996,10.582724235979661,24.635218296171818,401.5857471682937
mp-733,3.8391117984555327,3.2098913012197436,6.424197320664471,910.5857067527813
mp-27422,1.4897347061929638,2.3069754832517635,6.104129424481745,549.5857354168284
mp-1330,0.6366382328954984,5.102944130335217,17.427021180559105,716.5857221567289
mp-8812,1.0677836635037639,2.021671497236256,6.000273551399897,603.5857311291315
mp-7067,1.7347619030880386,22.959880764459154,33.593856831109164,185.58576431908094
mp-10182,6.577843967827346,10.545504010109445,15.858015709786082,400.5857472476955
mp-12015,2.701284159351589,4.4871264354579585,,762.5256225730099
mp-7437,4.918243415557525,8.636064855155611,12.485975292917088,353.58575097957976
mp-28554,3.9774427129942183,6.621734203905379,12.88786774750976,222.5857613812146
mp-989625,1.0202873008139965,8.211035298886523,17.883540802718617,1012.5856986537982
mp-9583,5.6887733348288325,2.2124906969216305,8.761614107275125,493.58573986332874
mp-1009009,3.0746429410304965,2.178095709228347,,566.5023415512217
mp-7572,32.24065806397865,2.6143798426318647,6.863912376152899,1229.5856814236092
mp-28295,8.065858349529636,3.880454905726204,7.673446570553722,754.5857191394608
mp-1672,2.456506880908407,5.218661942471329,11.664577716043008,244.58575963437517
mp-29484,3.567183295016835,5.39795550484529,8.797329687969569,230.58576074600023
mp-9307,4.933686540462654,7.892700699776566,34.341846230457634,659.5857266826312
mp-4165,5.718145504215179,8.746840347313906,26.422688038217604,816.5857142165496
mp-1367,32.356305558651165,17.3968240663001,25.355438409387926,313.58575415565144
mp-13983,3.458307881090992,3.9680453960948037,6.820349285720847,623.5857295410957
mp-998433,1.2597287966014343,3.0409188118310446,6.491750347185242,157.58576654233113
mp-3589,3.099378826826125,2.615491789674134,4.863702211414869,1221.5856820588237
mp-773137,2.425097386275788,7.09389371420495,13.936926530732356,193.5857636838666
mp-998599,1.693815342036451,3.1512703704143767,7.162716612675697,212.5857621752325
mp-3970,1.6656774247431037,2.324351382290288,9.814971584572755,641.5857281118634
mp-5518,1.1347609584860516,32.04796892327792,35.68792152638665,234.5857604283931
mp-8280,17.851386924604313,9.77102447727954,16.921456467320677,288.5857561406963
mp-989520,14.24472253822368,3.0014015502612135,,286.6924899913575
mp-3771,13.391684866721981,4.716661982642621,18.889239387441872,765.585718266041
mp-2530,2.294378698735111,5.069786688920416,8.334307144815197,351.58575113838333
mp-560791,21.266116099704064,3.671902567503438,11.506263799475837,793.585716042791
mp-1873,7.8226599082162105,2.6000725770700277,8.084628406561427,469.58574176897173
mp-22899,1.5471210926687775,4.349079025250492,13.894419903439001,285.58575637890164
mp-10680,4.672259302136782,7.254262514250168,28.68946275724493,121.49346124660428
mp-23949,8.560864523748071,3.311577386985934,11.721952328011582,1285.585676977109
mp-30373,0.7374192653978857,6.588501756113178,9.885838528479029,83.58577241806378
mp-752580,10.622225211211568,2.4411099882473746,7.131233979129942,1321.5856741186444
mp-9794,1.7378236708575614,4.376323295842064,9.052887721327735,308.7520560368611
mp-2072,1.5029321734678558,5.820858982160004,8.408583548038893,169.58576558950958
mp-9517,1.1300405645498433,8.476774929476159,26.960680616233123,781.5857169956124
mp-8756,3.2261223558512837,4.104860584128077,8.356241340991616,366.5857499473565
mp-9844,8.147393105319841,2.5215113066207686,5.92956587524845,1377.585669672144
mp-1598,72.11651144279278,8.923210766946989,15.751338728123267,243.21079718262806
mp-989561,12.64077962213435,3.0564471849526016,21.190016743110277,507.5857387517037
mp-16742,2.790422345582199,6.436168695840194,13.680352847342059,244.58575963437517
mp-14285,1.3739658272481412,23.180171450308,33.39989214405563,477.58574113375744
mp-7323,11.236081780951979,2.242189430682553,5.279956645121227,1394.5856683223135
mp-7773,27.765696953257475,12.01164423111931,18.876617993648363,222.5857613812146
mp-2064,1.3757023090575475,2.387780969998948,11.778168403133911,238.58576011078594
mp-8039,2.1885245402657354,1.9117291555592326,4.717506232800296,729.6775748147575
